id,specialty
1528,Cardiology
1529,Unknown
1530,Emergency Medicine
1531,Neurology
1532,Cardiology
1533,General Surgery
1534,Neurology
1535,Unknown
1536,Cardiology
1537,Gastroenterology
1538,Unknown
1539,Orthopedic Surgery
1540,Ophthalmology
1541,Unknown
1542,Cardiology
1543,Unknown
1544,Ophthalmology
1545,Unknown
1546,Unknown
1547,Anesthesiology
1548,Ophthalmology
1549,Emergency Medicine
1550,Family Practice
1551,Cardiology
1552,Psychiatry
1553,Dermatology
1554,Internal Medicine
1555,Oral Surgery (dentists only)
1556,Psychiatry
1557,Hematology/Oncology
1558,General Surgery
1559,Cardiology
1560,Cardiology
1561,Cardiology
1562,Family Practice
1563,Cardiology
1564,Unknown
1565,Unknown
1566,Unknown
1567,Orthopedic Surgery
1568,Cardiology
1569,Unknown
1570,Unknown
1571,Unknown
1572,Unknown
1573,Obstetrics/Gynecology
1574,Cardiology
1575,Diagnostic Radiology
1576,Psychiatry
1577,Pulmonary Disease
1578,Obstetrics/Gynecology
1579,Unknown
1580,Cardiology
1581,Cardiology
1582,Unknown
1583,Ophthalmology
1584,Unknown
1585,Cardiology
1586,General Practice
1587,Unknown
1588,Cardiology
1589,Emergency Medicine
1590,Allergy/Immunology
1591,General Practice
1592,Unknown
1593,Gastroenterology
1594,Obstetrics/Gynecology
1595,Anesthesiology
1596,Unknown
1597,Unknown
1598,Unknown
1599,Orthopedic Surgery
1600,Family Practice
1601,Family Practice
1602,Unknown
1603,Unknown
1604,Internal Medicine
1605,Unknown
1606,Family Practice
1607,Internal Medicine
1608,Unknown
1609,Unknown
1610,Cardiology
1611,Unknown
1612,Nephrology
1613,Unknown
1614,Nephrology
1615,Unknown
1616,Internal Medicine
1617,Unknown
1618,Cardiology
1619,Unknown
1620,Thoracic Surgery
1621,Cardiology
1622,Cardiology
1623,Internal Medicine
1624,Cardiology
1625,Infectious Disease
1626,Family Practice
1627,Unknown
1628,Orthopedic Surgery
1629,Cardiac Surgery
1630,Unknown
1631,Family Practice
1632,Unknown
1633,Diagnostic Radiology
1634,Cardiology
1635,Obstetrics/Gynecology
1636,Cardiology
1637,Cardiology
1638,Cardiology
1639,Cardiology
1640,Unknown
1641,Cardiology
1642,Unknown
1643,Cardiology
1644,Cardiology
1645,Cardiology
1646,Unknown
1647,Nephrology
1648,Cardiology
1649,Unknown
1650,Cardiology
1651,Internal Medicine
1652,Ophthalmology
1653,Family Practice
1654,Family Practice
1655,Internal Medicine
1656,Psychiatry
1657,Unknown
1658,Anesthesiology
1659,Family Practice
1660,Unknown
1661,Cardiology
1662,Unknown
1663,Unknown
1664,Ophthalmology
1665,Unknown
1666,Dermatology
1667,Unknown
1668,Anesthesiology
1669,Cardiology
1670,Internal Medicine
1671,Obstetrics/Gynecology
1672,Internal Medicine
1673,Obstetrics/Gynecology
1674,Obstetrics/Gynecology
1675,Orthopedic Surgery
1676,Cardiology
1677,Unknown
1678,Hematology/Oncology
1679,Cardiology
1680,Cardiology
1681,Obstetrics/Gynecology
1682,Unknown
1683,Psychiatry
1684,Unknown
1685,Obstetrics/Gynecology
1686,Cardiology
1687,Nephrology
1688,Diagnostic Radiology
1689,Cardiology
1690,Internal Medicine
1691,Cardiology
1692,Unknown
1693,Unknown
1694,Unknown
1695,Cardiology
1696,Dermatology
1697,Unknown
1698,Unknown
1699,Unknown
1700,Unknown
1701,Unknown
1702,Allergy/Immunology
1703,Unknown
1704,Family Practice
1705,Unknown
1706,Neurology
1707,Cardiology
1708,Ophthalmology
1709,Unknown
1710,Internal Medicine
1711,Plastic and Reconstructive Surgery
1712,Cardiology
1713,Audiologist (billing independently)
1714,Family Practice
1715,Diagnostic Radiology
1716,Psychiatry
1717,Internal Medicine
1718,Internal Medicine
1719,Unknown
1720,Family Practice
1721,Interventional Radiology
1722,Unknown
1723,Gastroenterology
1724,Gastroenterology
1725,Unknown
1726,Cardiology
1727,Diagnostic Radiology
1728,Cardiology
1729,Orthopedic Surgery
1730,Unknown
1731,Infectious Disease
1732,Obstetrics/Gynecology
1733,Endocrinology
1734,Cardiology
1735,General Surgery
1736,Internal Medicine
1737,Unknown
1738,Cardiology
1739,Emergency Medicine
1740,Unknown
1741,Cardiology
1742,Unknown
1743,Family Practice
1744,Cardiology
1745,Obstetrics/Gynecology
1746,Unknown
1747,Cardiology
1748,Cardiology
1749,Unknown
1750,Obstetrics/Gynecology
1751,Cardiology
1752,Unknown
1753,Family Practice
1754,Radiation Oncology
1755,Unknown
1756,Orthopedic Surgery
1757,Unknown
1758,Internal Medicine
1759,Internal Medicine
1760,Neurology
1761,Unknown
1762,Pain Management
1763,Diagnostic Radiology
1764,Dermatology
1765,Internal Medicine
1766,Unknown
1767,General Surgery
1768,Unknown
1769,Neurology
1770,Unknown
1771,Unknown
1772,Cardiology
1773,Unknown
1774,Unknown
1775,Emergency Medicine
1776,Unknown
1777,Unknown
1778,Unknown
1779,Dermatology
1780,Gastroenterology
1781,Pulmonary Disease
1782,Unknown
1783,Cardiology
1784,Neurology
1785,Internal Medicine
1786,Cardiology
1787,Cardiology
1788,Anesthesiology
1789,Unknown
1790,Ophthalmology
1791,Sports Medicine
1792,Emergency Medicine
1793,Unknown
1794,Pulmonary Disease
1795,Internal Medicine
1796,Hematology/Oncology
1797,Psychiatry
1798,Internal Medicine
1799,Cardiology
1800,Cardiology
1801,Cardiology
1802,Unknown
1803,Internal Medicine
1804,Family Practice
1805,Internal Medicine
1806,Cardiology
1807,Internal Medicine
1808,Anesthesiology
1809,Internal Medicine
1810,Vascular Surgery
1811,Internal Medicine
1812,Internal Medicine
1813,Anesthesiology
1814,Unknown Physician Specialty Code
1815,Unknown
1816,Anesthesiology
1817,Unknown
1818,Anesthesiology
1819,Unknown
1820,Urology
1821,Family Practice
1822,Unknown
1823,Unknown
1824,Internal Medicine
1825,Unknown
1826,Unknown
1827,Neurology
1828,Unknown
1829,Diagnostic Radiology
1830,Nephrology
1831,Anesthesiology
1832,Ophthalmology
1833,Emergency Medicine
1834,Cardiology
1835,Anesthesiology
1836,Diagnostic Radiology
1837,Unknown
1838,General Surgery
1839,Unknown
1840,Cardiology
1841,Unknown
1842,Internal Medicine
1843,Unknown
1844,Hand Surgery
1845,Unknown
1846,Obstetrics/Gynecology
1847,Nephrology
1848,Unknown
1849,Internal Medicine
1850,Cardiology
1851,General Surgery
1852,Cardiology
1853,Family Practice
1854,Nephrology
1855,Unknown
1856,Internal Medicine
1857,Diagnostic Radiology
1858,Cardiology
1859,Cardiology
1860,Cardiology
1861,Pediatric Medicine
1862,Unknown
1863,Cardiology
1864,Family Practice
1865,Dermatology
1866,Unknown
1867,Unknown
1868,Cardiology
1869,Dermatology
1870,Obstetrics/Gynecology
1871,Unknown
1872,Endocrinology
1873,Cardiology
1874,Unknown
1875,Orthopedic Surgery
1876,Cardiology
1877,Cardiac Electrophysiology
1878,Family Practice
1879,Cardiology
1880,Unknown
1881,Urology
1882,Unknown
1883,Internal Medicine
1884,Family Practice
1885,Orthopedic Surgery
1886,Emergency Medicine
1887,Internal Medicine
1888,Obstetrics/Gynecology
1889,Unknown
1890,Cardiology
1891,Neurology
1892,Emergency Medicine
1893,Cardiology
1894,Family Practice
1895,Internal Medicine
1896,Unknown
1897,Cardiology
1898,Pulmonary Disease
1899,Ophthalmology
1900,Family Practice
1901,Cardiology
1902,Unknown
1903,Vascular Surgery
1904,Hematology/Oncology
1905,Cardiology
1906,Ophthalmology
1907,Family Practice
1908,Radiation Oncology
1909,Cardiology
1910,Unknown
1911,Pulmonary Disease
1912,Unknown
1913,Cardiology
1914,Obstetrics/Gynecology
1915,Unknown
1916,Unknown
1917,Cardiology
1918,Plastic and Reconstructive Surgery
1919,Unknown
1920,Cardiology
1921,Unknown
1922,Radiation Oncology
1923,Neurology
1924,Emergency Medicine
1925,Cardiology
1926,Emergency Medicine
1927,Unknown
1928,Unknown
1929,Ophthalmology
1930,Cardiology
1931,Cardiology
1932,Interventional Pain Management
1933,Cardiology
1934,Unknown
1935,Unknown
1936,Cardiology
1937,Cardiology
1938,Cardiology
1939,Unknown
1940,Obstetrics/Gynecology
1941,Family Practice
1942,General Practice
1943,Cardiology
1944,Unknown
1945,Cardiology
1946,Unknown
1947,Thoracic Surgery
1948,Unknown
1949,Orthopedic Surgery
1950,Unknown
1951,Family Practice
1952,Unknown
1953,Physical Medicine and Rehabilitation
1954,Cardiology
1955,Unknown
1956,Unknown
1957,Ophthalmology
1958,Emergency Medicine
1959,Unknown
1960,Unknown
1961,Diagnostic Radiology
1962,Cardiology
1963,Unknown
1964,Unknown
1965,Orthopedic Surgery
1966,Unknown
1967,Emergency Medicine
1968,Infectious Disease
1969,Unknown
1970,Unknown
1971,Cardiology
1972,Cardiology
1973,Unknown
1974,Anesthesiology
1975,Unknown
1976,Obstetrics/Gynecology
1977,Allergy/Immunology
1978,Cardiology
1979,Internal Medicine
1980,Vascular Surgery
1981,Unknown
1982,Unknown
1983,Internal Medicine
1984,Cardiology
1985,Unknown
1986,Diagnostic Radiology
1987,Unknown
1988,Cardiology
1989,Unknown
1990,Cardiology
1991,Unknown
1992,Cardiology
1993,Cardiology
1994,Family Practice
1995,Diagnostic Radiology
1996,Cardiology
1997,Anesthesiology
1998,Physical Medicine and Rehabilitation
1999,Cardiology
2000,Cardiology
2001,Unknown
2002,Cardiology
2003,Unknown
2004,Gastroenterology
2005,Cardiology
2006,Urology
2007,Family Practice
2008,Internal Medicine
2009,Internal Medicine
2010,Pulmonary Disease
2011,Psychiatry
2012,Cardiology
2013,Unknown
2014,Gastroenterology
2015,Cardiology
2016,Unknown
2017,Ophthalmology
2018,Cardiology
2019,Family Practice
2020,Unknown
2021,Internal Medicine
2022,Cardiology
2023,Unknown
2024,Unknown
2025,Unknown
2026,Allergy/Immunology
2027,Cardiology
2028,Cardiology
2029,Plastic and Reconstructive Surgery
2030,Emergency Medicine
2031,Unknown
2032,Unknown
2033,Unknown
2034,Diagnostic Radiology
2035,Family Practice
2036,Neurology
2037,Unknown
2038,Anesthesiology
2039,Psychiatry
2040,Ophthalmology
2041,Unknown
2042,Unknown
2043,Unknown
2044,Plastic and Reconstructive Surgery
2045,Family Practice
2046,Pain Management
2047,Otolaryngology
2048,Gastroenterology
2049,Unknown
2050,Dermatology
2051,Unknown
2052,Ophthalmology
2053,Dermatology
2054,Unknown
2055,Family Practice
2056,Unknown
2057,Cardiology
2058,Cardiology
2059,Vascular Surgery
2060,Internal Medicine
2061,Internal Medicine
2062,Cardiology
2063,Internal Medicine
2064,Pulmonary Disease
2065,Unknown
2066,Unknown
2067,Cardiology
2068,Unknown
2069,Family Practice
2070,Otolaryngology
2071,Cardiology
2072,Cardiology
2073,Family Practice
2074,Unknown
2075,Cardiology
2076,Cardiology
2077,Anesthesiology
2078,Neurosurgery
2079,Orthopedic Surgery
2080,Internal Medicine
2081,Unknown
2082,Cardiology
2083,Unknown
2084,Cardiology
2085,Internal Medicine
2086,Cardiology
2087,Cardiology
2088,Unknown
2089,Orthopedic Surgery
2090,Unknown
2091,Unknown
2092,Unknown
2093,Unknown
2094,Unknown
2095,Dermatology
2096,Dermatology
2097,Radiation Oncology
2098,Gastroenterology
2099,Unknown
2100,Family Practice
2101,Unknown
2102,Cardiology
2103,Cardiology
2104,Hematology/Oncology
2105,Unknown
2106,Unknown
2107,Psychiatry
2108,Internal Medicine
2109,Internal Medicine
2110,Anesthesiology
2111,Diagnostic Radiology
2112,Family Practice
2113,Unknown
2114,Dermatology
2115,Unknown
2116,Family Practice
2117,Cardiology
2118,Cardiology
2119,Cardiology
2120,Family Practice
2121,Unknown
2122,Hematology/Oncology
2123,Family Practice
2124,Unknown
2125,Unknown
2126,Cardiology
2127,Neurology
2128,Cardiology
2129,Unknown
2130,Unknown
2131,Unknown
2132,Unknown
2133,Unknown
2134,Internal Medicine
2135,Unknown
2136,Emergency Medicine
2137,Internal Medicine
2138,Internal Medicine
2139,Unknown
2140,Unknown
2141,Unknown
2142,Unknown
2143,Cardiology
2144,Unknown
2145,Family Practice
2146,Cardiology
2147,Orthopedic Surgery
2148,Unknown
2149,Cardiology
2150,Anesthesiology
2151,Cardiology
2152,Internal Medicine
2153,Cardiology
2154,Psychiatry
2155,Unknown
2156,Family Practice
2157,Cardiology
2158,Cardiology
2159,Anesthesiology
2160,Unknown
2161,Cardiology
2162,Unknown
2163,Cardiology
2164,Unknown
2165,Unknown
2166,Psychiatry
2167,Cardiology
2168,Cardiology
2169,Unknown
2170,Physical Medicine and Rehabilitation
2171,Unknown
2172,Cardiology
2173,Cardiology
2174,Unknown
2175,Internal Medicine
2176,Cardiology
2177,Orthopedic Surgery
2178,Unknown
2179,Unknown
2180,Hematology/Oncology
2181,Cardiology
2182,Cardiology
2183,Dermatology
2184,Cardiology
2185,Cardiology
2186,Cardiology
2187,Unknown
2188,Orthopedic Surgery
2189,Ophthalmology
2190,Cardiology
2191,Family Practice
2192,Endocrinology
2193,Unknown
2194,Emergency Medicine
2195,Cardiology
2196,Obstetrics/Gynecology
2197,Family Practice
2198,Unknown
2199,Anesthesiology
2200,Unknown
2201,Rheumatology
2202,Unknown
2203,Urology
2204,Dermatology
2205,Internal Medicine
2206,Orthopedic Surgery
2207,Unknown
2208,Unknown
2209,Cardiology
2210,Cardiology
2211,Cardiology
2212,Obstetrics/Gynecology
2213,Cardiology
2214,Emergency Medicine
2215,Cardiology
2216,Cardiology
2217,Internal Medicine
2218,Cardiology
2219,Cardiology
2220,Diagnostic Radiology
2221,Family Practice
2222,Unknown
2223,Orthopedic Surgery
2224,Cardiology
2225,Cardiology
2226,Family Practice
2227,Family Practice
2228,Cardiology
2229,Cardiology
2230,Orthopedic Surgery
2231,Hematology/Oncology
2232,Unknown
2233,Cardiology
2234,Cardiology
2235,Unknown
2236,Cardiology
2237,Cardiology
2238,Cardiology
2239,Family Practice
2240,Unknown
2241,Obstetrics/Gynecology
2242,Internal Medicine
2243,Unknown
2244,Unknown
2245,Colorectal Surgery (formerly proctology)
2246,Emergency Medicine
2247,Cardiology
2248,Endocrinology
2249,Cardiology
2250,Cardiology
2251,Cardiology
2252,Unknown
2253,Cardiology
2254,Unknown
2255,Cardiology
2256,Pulmonary Disease
2257,Cardiology
2258,Unknown
2259,Gastroenterology
2260,Unknown
2261,Anesthesiology
2262,General Surgery
2263,Unknown
2264,Unknown
2265,Unknown
2266,Cardiology
2267,Obstetrics/Gynecology
2268,Internal Medicine
2269,Unknown
2270,Unknown
2271,Unknown
2272,Cardiology
2273,Gastroenterology
2274,Cardiology
2275,Unknown
2276,Unknown
2277,Endocrinology
2278,Internal Medicine
2279,Obstetrics/Gynecology
2280,Unknown
2281,Otolaryngology
2282,Family Practice
2283,Unknown
2284,Unknown
2285,Cardiology
2286,Diagnostic Radiology
2287,Unknown
2288,Internal Medicine
2289,Family Practice
2290,Cardiology
2291,Radiation Oncology
2292,Cardiology
2293,Cardiology
2294,Unknown
2295,Diagnostic Radiology
2296,Unknown
2297,Cardiology
2298,Cardiology
2299,Unknown
2300,Cardiology
2301,Unknown
2302,Unknown
2303,Emergency Medicine
2304,Urology
2305,Radiation Oncology
2306,Internal Medicine
2307,Unknown
2308,Cardiology
2309,Anesthesiology
2310,General Surgery
2311,Dermatology
2312,Cardiology
2313,Cardiology
2314,General Surgery
2315,Unknown
2316,Unknown
2317,Diagnostic Radiology
2318,Unknown
2319,Unknown
2320,Pulmonary Disease
2321,Cardiology
2322,Unknown
2323,Cardiology
2324,Family Practice
2325,Unknown
2326,Gastroenterology
2327,Cardiology
2328,Unknown
2329,Family Practice
2330,Gastroenterology
2331,Unknown
2332,Unknown
2333,Obstetrics/Gynecology
2334,Diagnostic Radiology
2335,Dermatology
2336,Internal Medicine
2337,Unknown
2338,Unknown
2339,Emergency Medicine
2340,Orthopedic Surgery
2341,Cardiology
2342,Internal Medicine
2343,Internal Medicine
2344,Cardiology
2345,Anesthesiology
2346,Unknown
2347,Family Practice
2348,Unknown
2349,Unknown
2350,Unknown
2351,Cardiology
2352,Neurosurgery
2353,Cardiology
2354,Cardiology
2355,Unknown
2356,Unknown
2357,Medical Oncology
2358,Unknown
2359,Family Practice
2360,Family Practice
2361,Otolaryngology
2362,Anesthesiology
2363,Internal Medicine
2364,Internal Medicine
2365,Family Practice
2366,Cardiology
2367,General Practice
2368,Obstetrics/Gynecology
2369,Family Practice
2370,Emergency Medicine
2371,Internal Medicine
2372,Cardiology
2373,Internal Medicine
2374,Unknown
2375,Unknown
2376,Family Practice
2377,Unknown
2378,Neurology
2379,Cardiology
2380,Cardiology
2381,Family Practice
2382,Pain Management
2383,Unknown
2384,Internal Medicine
2385,Nephrology
2386,Family Practice
2387,Internal Medicine
2388,Family Practice
2389,Cardiology
2390,Unknown
2391,Cardiology
2392,Otolaryngology
2393,Orthopedic Surgery
2394,Internal Medicine
2395,Internal Medicine
2396,Ophthalmology
2397,Family Practice
2398,Emergency Medicine
2399,Cardiology
2400,Cardiology
2401,Orthopedic Surgery
2402,Internal Medicine
2403,Unknown
2404,Hematology/Oncology
2405,Diagnostic Radiology
2406,Pulmonary Disease
2407,Unknown
2408,Geriatric Medicine
2409,Psychiatry
2410,Cardiology
2411,Emergency Medicine
2412,Psychiatry
2413,Psychiatry
2414,Unknown
2415,Psychiatry
2416,Sports Medicine
2417,Unknown
2418,Psychiatry
2419,Anesthesiology
2420,Psychiatry
2421,Infectious Disease
2422,Obstetrics/Gynecology
2423,Unknown
2424,General Practice
2425,Cardiology
2426,Family Practice
2427,Plastic and Reconstructive Surgery
2428,Psychiatry
2429,Unknown
2430,Otolaryngology
2431,Unknown
2432,Cardiology
2433,Unknown
2434,Cardiology
2435,Unknown
2436,Cardiology
2437,Unknown
2438,Vascular Surgery
2439,Pathology
2440,Rheumatology
2441,Ophthalmology
2442,Unknown
2443,Cardiology
2444,Psychiatry
2445,Unknown
2446,Emergency Medicine
2447,Emergency Medicine
2448,Unknown
2449,Orthopedic Surgery
2450,Endocrinology
2451,Cardiology
2452,Unknown
2453,Unknown
2454,Pulmonary Disease
2455,General Surgery
2456,Cardiology
2457,Unknown
2458,Unknown
2459,Unknown
2460,Internal Medicine
2461,Cardiology
2462,Hand Surgery
2463,Ophthalmology
2464,Unknown
2465,Unknown
2466,Colorectal Surgery (formerly proctology)
2467,Cardiology
2468,Internal Medicine
2469,Ophthalmology
2470,Family Practice
2471,Cardiology
2472,Infectious Disease
2473,Ophthalmology
2474,Emergency Medicine
2475,Family Practice
2476,Internal Medicine
2477,Family Practice
2478,Family Practice
2479,Pulmonary Disease
2480,Unknown
2481,Orthopedic Surgery
2482,Unknown
2483,Diagnostic Radiology
2484,Anesthesiology
2485,Unknown
2486,Internal Medicine
2487,Psychiatry
2488,Unknown
2489,Unknown
2490,Unknown
2491,Internal Medicine
2492,Emergency Medicine
2493,Cardiology
2494,Unknown
2495,Cardiology
2496,Internal Medicine
2497,Family Practice
2498,Unknown
2499,Cardiology
2500,Unknown
2501,Unknown
2502,Unknown
2503,Internal Medicine
2504,Family Practice
2505,Ophthalmology
2506,Unknown
2507,Unknown
2508,Internal Medicine
2509,Infectious Disease
2510,Cardiology
2511,Family Practice
2512,Infectious Disease
2513,Cardiology
2514,Unknown
2515,Unknown
2516,Hematology/Oncology
2517,Internal Medicine
2518,Ophthalmology
2519,Cardiology
2520,Cardiology
2521,Thoracic Surgery
2522,Cardiology
2523,Unknown
2524,Unknown
2525,Orthopedic Surgery
2526,Hematology/Oncology
2527,Unknown
2528,Unknown
2529,Cardiology
2530,Cardiology
2531,Unknown
2532,Unknown
2533,Cardiology
2534,Internal Medicine
2535,Physical Medicine and Rehabilitation
2536,Cardiology
2537,Ophthalmology
2538,General Surgery
2539,Cardiology
2540,Cardiology
2541,Cardiology
2542,Cardiology
2543,General Surgery
2544,Obstetrics/Gynecology
2545,Urology
